Player,Position,Match Day,Estadistica,Distance (m),Explosive Dist (m),"Speed Zones (m) [12.0, 18.0]km/h (m)"
Roque Mesa Quevedo,Centrocampista,-1 MD,p75,3032.27676313906,347.823462459791,499.049591064453
Roque Mesa Quevedo,Centrocampista,-1 MD,p90,3302.33958958368,402.025612663386,569.749145507813
Roque Mesa Quevedo,Centrocampista,-1 MD,p95,3337.21913106633,442.501738611719,574.847229003906
Óscar Castro,Mediocentro,-4 MD,mean,6339.615927195425,864.2033698915204,1268.7175903320299
Óscar Castro,Mediocentro,-4 MD,median,6339.615927195425,864.2033698915204,1268.7175903320299
Óscar Castro,Mediocentro,-4 MD,max,6705.09961866498,893.764769068995,1333.80187988281
Óscar Castro,Mediocentro,-4 MD,min,5974.13223572587,834.641970714046,1203.63330078125
Óscar Castro,Mediocentro,-4 MD,p75,6705.09961866498,893.764769068995,1333.80187988281
Óscar Castro,Mediocentro,-4 MD,p90,6705.09961866498,893.764769068995,1333.80187988281
Óscar Castro,Mediocentro,-4 MD,p95,6705.09961866498,893.764769068995,1333.80187988281
Óscar Castro,Mediocentro,+1 MD,mean,3990.8873264544354,533.9211772673285,584.1339263916016
Óscar Castro,Mediocentro,+1 MD,median,3990.8873264544354,533.9211772673285,584.1339263916016
Óscar Castro,Mediocentro,+1 MD,max,4549.80698986515,665.535148039476,754.048645019531
Óscar Castro,Mediocentro,+1 MD,min,3431.96766304372,402.307206495181,414.219207763672
Óscar Castro,Mediocentro,+1 MD,p75,4549.80698986515,665.535148039476,754.048645019531
Óscar Castro,Mediocentro,+1 MD,p90,4549.80698986515,665.535148039476,754.048645019531
Óscar Castro,Mediocentro,+1 MD,p95,4549.80698986515,665.535148039476,754.048645019531
Óscar Castro,Mediocentro,-2 MD,mean,2621.14836508188,320.510089879672,172.77734375
Óscar Castro,Mediocentro,-2 MD,median,2621.14836508188,320.510089879672,172.77734375
Óscar Castro,Mediocentro,-2 MD,max,2621.14836508188,320.510089879672,172.77734375
Óscar Castro,Mediocentro,-2 MD,min,2621.14836508188,320.510089879672,172.77734375
Óscar Castro,Mediocentro,-2 MD,p75,2621.14836508188,320.510089879672,172.77734375
Óscar Castro,Mediocentro,-2 MD,p90,2621.14836508188,320.510089879672,172.77734375
Óscar Castro,Mediocentro,-2 MD,p95,2621.14836508188,320.510089879672,172.77734375
Óscar Castro,Mediocentro,-3 MD,mean,5304.0860377762,762.401047356161,1281.37390136719
Óscar Castro,Mediocentro,-3 MD,median,5304.0860377762,762.401047356161,1281.37390136719
Óscar Castro,Mediocentro,-3 MD,max,5304.0860377762,762.401047356161,1281.37390136719
Óscar Castro,Mediocentro,-3 MD,min,5304.0860377762,762.401047356161,1281.37390136719
Óscar Castro,Mediocentro,-3 MD,p75,5304.0860377762,762.401047356161,1281.37390136719
Óscar Castro,Mediocentro,-3 MD,p90,5304.0860377762,762.401047356161,1281.37390136719
Óscar Castro,Mediocentro,-3 MD,p95,5304.0860377762,762.401047356161,1281.37390136719
Óscar Castro,Mediocentro,-5 MD,mean,3836.18987501584,584.791415941314,712.30078125
Óscar Castro,Mediocentro,-5 MD,median,3836.18987501584,584.791415941314,712.30078125
Óscar Castro,Mediocentro,-5 MD,max,3836.18987501584,584.791415941314,712.30078125
Óscar Castro,Mediocentro,-5 MD,min,3836.18987501584,584.791415941314,712.30078125
Óscar Castro,Mediocentro,-5 MD,p75,3836.18987501584,584.791415941314,712.30078125
Óscar Castro,Mediocentro,-5 MD,p90,3836.18987501584,584.791415941314,712.30078125
Óscar Castro,Mediocentro,-5 MD,p95,3836.18987501584,584.791415941314,712.30078125
Alexandru Pascanu,Central,-4 MD,mean,6002.51073672431,734.1851585777397,1084.9705025809164
Alexandru Pascanu,Central,-4 MD,median,5978.32579764897,716.9070368646545,990.1685180664065
Alexandru Pascanu,Central,-4 MD,max,7868.37005739126,1016.1552429393,2118.68823242188
Alexandru Pascanu,Central,-4 MD,min,3913.13922759377,446.278342521887,645.848693847656
Alexandru Pascanu,Central,-4 MD,p75,6782.66152028967,885.344788083583,1385.11743164063
Alexandru Pascanu,Central,-4 MD,p90,7455.86861740258,925.082228413228,1576.52319335938
Alexandru Pascanu,Central,-4 MD,p95,7455.86861740258,925.082228413228,1576.52319335938
Alexandru Pascanu,Central,+1 MD,mean,4100.525095810016,545.794063742479,558.1341451009116
Alexandru Pascanu,Central,+1 MD,median,4270.16653155177,577.898658269016,563.208740234375
Alexandru Pascanu,Central,+1 MD,max,4937.50515854436,675.377005894288,682.273010253906
Alexandru Pascanu,Central,+1 MD,min,1569.08399673687,71.2237406668929,381.737701416016
Alexandru Pascanu,Central,+1 MD,p75,4535.34208344553,639.935782146902,653.49755859375
Alexandru Pascanu,Central,+1 MD,p90,4922.96958191743,652.860401266583,674.89306640625
Alexandru Pascanu,Central,+1 MD,p95,4937.50515854436,675.377005894288,682.273010253906
Alexandru Pascanu,Central,-2 MD,mean,2783.956288016834,290.65878150494467,249.79490322536887
Alexandru Pascanu,Central,-2 MD,median,2734.124095403825,285.2691943679105,229.903594970703
Alexandru Pascanu,Central,-2 MD,max,5041.45213101026,565.664455816788,720.853820800781
Alexandru Pascanu,Central,-2 MD,min,2062.00515071402,158.177216833739,56.9865989685059
Alexandru Pascanu,Central,-2 MD,p75,2942.10933465096,339.034986972414,315.620330810547
Alexandru Pascanu,Central,-2 MD,p90,2998.04178333997,369.374200054085,353.587493896484
Alexandru Pascanu,Central,-2 MD,p95,3386.23721482715,385.703805947363,395.250305175781
Alexandru Pascanu,Central,+2 MD,mean,3811.630616859306,451.12861458036616,557.3973632812499
Alexandru Pascanu,Central,+2 MD,median,3499.60967205974,448.129080847212,582.038208007813
Alexandru Pascanu,Central,+2 MD,max,5583.95491475802,799.793389740912,932.882446289063
Alexandru Pascanu,Central,+2 MD,min,2825.99505649282,160.916052092461,307.743988037109
Alexandru Pascanu,Central,+2 MD,p75,3977.2649258555,509.879157339937,613.775695800781
Alexandru Pascanu,Central,+2 MD,p90,5583.95491475802,799.793389740912,932.882446289063
Alexandru Pascanu,Central,+2 MD,p95,5583.95491475802,799.793389740912,932.882446289063
Alexandru Pascanu,Central,-3 MD,mean,5382.3628567158685,653.7333579815416,969.697010713465
Alexandru Pascanu,Central,-3 MD,median,5466.80658691696,644.123736837016,1005.896484375
Alexandru Pascanu,Central,-3 MD,max,6580.45385049261,943.277505741867,1291.78442382813
Alexandru Pascanu,Central,-3 MD,min,4241.10808098773,517.903638128093,657.391357421875
Alexandru Pascanu,Central,-3 MD,p75,5745.11772689817,673.274527346509,1074.78564453125
Alexandru Pascanu,Central,-3 MD,p90,6042.34108099414,737.57052563295,1155.42834472656
Alexandru Pascanu,Central,-3 MD,p95,6212.18489915359,763.755393501048,1264.31506347656
Alexandru Pascanu,Central,-5 MD,mean,4863.9156703522685,584.7281756348976,699.3237571716311
Alexandru Pascanu,Central,-5 MD,median,5127.879607810955,619.7644248422146,712.916229248047
Alexandru Pascanu,Central,-5 MD,max,5641.7597421438,677.572532961397,1113.517578125
Alexandru Pascanu,Central,-5 MD,min,3208.09145842515,390.641313107588,321.515838623047
Alexandru Pascanu,Central,-5 MD,p75,5564.69269582905,632.242987863839,743.535278320313
Alexandru Pascanu,Central,-5 MD,p90,5576.83372570501,639.544621642203,858.161010742188
Alexandru Pascanu,Central,-5 MD,p95,5641.7597421438,677.572532961397,1113.517578125
Alexandru Pascanu,Central,MD,mean,10573.129358595055,1297.7018206378314,1894.5856119791683
Alexandru Pascanu,Central,MD,median,11009.055140464,1359.29084566024,1993.76110839844
Alexandru Pascanu,Central,MD,max,17512.2092578161,1975.09597057264,2487.638671875
Alexandru Pascanu,Central,MD,min,6429.84247636999,839.583666766961,1212.0634765625
Alexandru Pascanu,Central,MD,p75,12010.2632289536,1509.7129643858,2294.08129882813
Alexandru Pascanu,Central,MD,p90,12462.1272417665,1557.44426689661,2478.9765625
Alexandru Pascanu,Central,MD,p95,12462.1272417665,1557.44426689661,2478.9765625
Alexandru Pascanu,Central,-1 MD,mean,3007.178994247214,372.2240875577816,417.4512655084784
Alexandru Pascanu,Central,-1 MD,median,2967.434635384775,395.49348834787804,447.0704803466795
Alexandru Pascanu,Central,-1 MD,max,4152.22956195159,505.674215772513,546.151306152344
Alexandru Pascanu,Central,-1 MD,min,1609.20886658189,135.528307774029,156.800704956055
Alexandru Pascanu,Central,-1 MD,p75,3237.49839120653,411.236200808715,501.020263671875
Alexandru Pascanu,Central,-1 MD,p90,3322.15110248474,435.996098785236,517.549072265625
Alexandru Pascanu,Central,-1 MD,p95,3668.26118508767,446.835307892704,532.915100097656
Marcos Fernández Segado,Delantero,+1 MD,mean,5223.02481128661,765.821006095563,994.2841796875
Marcos Fernández Segado,Delantero,+1 MD,median,5223.02481128661,765.821006095563,994.2841796875
Marcos Fernández Segado,Delantero,+1 MD,max,5223.02481128661,765.821006095563,994.2841796875
Marcos Fernández Segado,Delantero,+1 MD,min,5223.02481128661,765.821006095563,994.2841796875
Marcos Fernández Segado,Delantero,+1 MD,p75,5223.02481128661,765.821006095563,994.2841796875
Marcos Fernández Segado,Delantero,+1 MD,p90,5223.02481128661,765.821006095563,994.2841796875
Marcos Fernández Segado,Delantero,+1 MD,p95,5223.02481128661,765.821006095563,994.2841796875
Marcos Fernández Segado,Delantero,+2 MD,mean,4561.22662335498,650.197996423665,716.775573730469
Marcos Fernández Segado,Delantero,+2 MD,median,4561.22662335498,650.197996423665,716.775573730469
Marcos Fernández Segado,Delantero,+2 MD,max,4561.22662335498,650.197996423665,716.775573730469
Marcos Fernández Segado,Delantero,+2 MD,min,4561.22662335498,650.197996423665,716.775573730469
Marcos Fernández Segado,Delantero,+2 MD,p75,4561.22662335498,650.197996423665,716.775573730469
Marcos Fernández Segado,Delantero,+2 MD,p90,4561.22662335498,650.197996423665,716.775573730469
Marcos Fernández Segado,Delantero,+2 MD,p95,4561.22662335498,650.197996423665,716.775573730469
Marcos Fernández Segado,Delantero,-1 MD,mean,3213.364451448335,440.083495134104,552.2308502197264
Marcos Fernández Segado,Delantero,-1 MD,median,3213.364451448335,440.083495134104,552.2308502197264
Marcos Fernández Segado,Delantero,-1 MD,max,3262.06647859281,458.153620386829,593.623718261719
Marcos Fernández Segado,Delantero,-1 MD,min,3164.66242430386,422.013369881379,510.837982177734
Marcos Fernández Segado,Delantero,-1 MD,p75,3262.06647859281,458.153620386829,593.623718261719
Marcos Fernández Segado,Delantero,-1 MD,p90,3262.06647859281,458.153620386829,593.623718261719
Marcos Fernández Segado,Delantero,-1 MD,p95,3262.06647859281,458.153620386829,593.623718261719
Iker Martínez,0,+1 MD,mean,4375.70341014838,659.347970783697,732.63427734375
Iker Martínez,0,+1 MD,median,4375.70341014838,659.347970783697,732.63427734375
Iker Martínez,0,+1 MD,max,4375.70341014838,659.347970783697,732.63427734375
Iker Martínez,0,+1 MD,min,4375.70341014838,659.347970783697,732.63427734375
Iker Martínez,0,+1 MD,p75,4375.70341014838,659.347970783697,732.63427734375
Iker Martínez,0,+1 MD,p90,4375.70341014838,659.347970783697,732.63427734375
Iker Martínez,0,+1 MD,p95,4375.70341014838,659.347970783697,732.63427734375
Iker Martínez,0,-1 MD,mean,2401.28940994557,376.78963863617,529.643676757813
Iker Martínez,0,-1 MD,median,2401.28940994557,376.78963863617,529.643676757813
Iker Martínez,0,-1 MD,max,2401.28940994557,376.78963863617,529.643676757813
Iker Martínez,0,-1 MD,min,2401.28940994557,376.78963863617,529.643676757813
Iker Martínez,0,-1 MD,p75,2401.28940994557,376.78963863617,529.643676757813
Iker Martínez,0,-1 MD,p90,2401.28940994557,376.78963863617,529.643676757813
Iker Martínez,0,-1 MD,p95,2401.28940994557,376.78963863617,529.643676757813
Sergio Dacal,Extremo,-3 MD,mean,6093.84308914454,835.074566659002,1476.02478027344
Sergio Dacal,Extremo,-3 MD,median,6093.84308914454,835.074566659002,1476.02478027344
Sergio Dacal,Extremo,-3 MD,max,6093.84308914454,835.074566659002,1476.02478027344
Sergio Dacal,Extremo,-3 MD,min,6093.84308914454,835.074566659002,1476.02478027344
Sergio Dacal,Extremo,-3 MD,p75,6093.84308914454,835.074566659002,1476.02478027344
Sergio Dacal,Extremo,-3 MD,p90,6093.84308914454,835.074566659002,1476.02478027344
Sergio Dacal,Extremo,-3 MD,p95,6093.84308914454,835.074566659002,1476.02478027344
Samuel Montes,Delantero,+1 MD,mean,4739.15590933373,681.412343155546,849.799499511719
Samuel Montes,Delantero,+1 MD,median,4739.15590933373,681.412343155546,849.799499511719
Samuel Montes,Delantero,+1 MD,max,4739.15590933373,681.412343155546,849.799499511719
Samuel Montes,Delantero,+1 MD,min,4739.15590933373,681.412343155546,849.799499511719
Samuel Montes,Delantero,+1 MD,p75,4739.15590933373,681.412343155546,849.799499511719
Samuel Montes,Delantero,+1 MD,p90,4739.15590933373,681.412343155546,849.799499511719
Samuel Montes,Delantero,+1 MD,p95,4739.15590933373,681.412343155546,849.799499511719
Álvaro Suárez Suárez,0,+1 MD,mean,3894.60813481388,608.315809122557,483.586700439453
Álvaro Suárez Suárez,0,+1 MD,median,3894.60813481388,608.315809122557,483.586700439453
Álvaro Suárez Suárez,0,+1 MD,max,3894.60813481388,608.315809122557,483.586700439453
Álvaro Suárez Suárez,0,+1 MD,min,3894.60813481388,608.315809122557,483.586700439453
Álvaro Suárez Suárez,0,+1 MD,p75,3894.60813481388,608.315809122557,483.586700439453
Álvaro Suárez Suárez,0,+1 MD,p90,3894.60813481388,608.315809122557,483.586700439453
Álvaro Suárez Suárez,0,+1 MD,p95,3894.60813481388,608.315809122557,483.586700439453
Juan Otero,Extremo,-4 MD,mean,5367.072612271282,674.852532868412,1063.6659098307298
Juan Otero,Extremo,-4 MD,median,5363.17030896872,719.670426697844,1056.32299804688
Juan Otero,Extremo,-4 MD,max,7561.39602391358,930.833642368699,2074.3125
Juan Otero,Extremo,-4 MD,min,3080.39009389413,372.244734808698,529.011840820313
Juan Otero,Extremo,-4 MD,p75,6105.4056402693,774.57465969184,1198.43530273438
Juan Otero,Extremo,-4 MD,p90,7330.05231475057,909.138409503604,1334.06201171875
Juan Otero,Extremo,-4 MD,p95,7330.05231475057,909.138409503604,1334.06201171875
Juan Otero,Extremo,+1 MD,mean,2735.228448793017,267.6137129574011,451.3860443115235
Juan Otero,Extremo,+1 MD,median,2511.311603378685,49.86009480416925,459.028503417969
Juan Otero,Extremo,+1 MD,max,4994.90824068397,719.455215784959,758.007080078125
Juan Otero,Extremo,+1 MD,min,1497.9411223208049,33.405636697151195,255.82234191894503
Juan Otero,Extremo,+1 MD,p75,3064.14128008338,488.71425220545,477.955703735352
Juan Otero,Extremo,+1 MD,p90,4994.90824068397,719.455215784959,758.007080078125
Juan Otero,Extremo,+1 MD,p95,4994.90824068397,719.455215784959,758.007080078125
Juan Otero,Extremo,-2 MD,mean,2975.8943651779723,321.0056550686181,319.07878554494766
Juan Otero,Extremo,-2 MD,median,2721.92218614053,315.826993239596,249.692977905273
Juan Otero,Extremo,-2 MD,max,5410.00461836538,612.769452278061,882.667236328125
Juan Otero,Extremo,-2 MD,min,2174.968801213,204.017483625116,114.80989074707
Juan Otero,Extremo,-2 MD,p75,3215.55037782156,341.546312417546,355.883239746094
Juan Otero,Extremo,-2 MD,p90,3843.06891045976,405.503968582248,506.782257080078
Juan Otero,Extremo,-2 MD,p95,4014.1974513364,444.094400897082,642.860717773438
Juan Otero,Extremo,+2 MD,mean,3104.64499642711,390.36759393528047,465.1715138753257
Juan Otero,Extremo,+2 MD,median,2983.18228809211,363.8516080283,413.2501220703125
Juan Otero,Extremo,+2 MD,max,3534.31318461657,536.296495844795,703.301696777344
Juan Otero,Extremo,+2 MD,min,2838.36461887324,322.220330931489,281.632232666016
Juan Otero,Extremo,+2 MD,p75,3375.37683673905,412.591172317533,690.960388183594
Juan Otero,Extremo,+2 MD,p90,3534.31318461657,536.296495844795,703.301696777344
Juan Otero,Extremo,+2 MD,p95,3534.31318461657,536.296495844795,703.301696777344
Juan Otero,Extremo,-3 MD,mean,4882.293368842874,636.6868202128356,950.1831090590534
Juan Otero,Extremo,-3 MD,median,5125.1315610723,686.227161414681,948.628662109375
Juan Otero,Extremo,-3 MD,max,6628.79607395074,810.07557766616,1378.27514648438
Juan Otero,Extremo,-3 MD,min,2825.66050133308,341.312427759056,401.75390625
Juan Otero,Extremo,-3 MD,p75,5468.09417369909,739.087113529478,1087.58020019531
Juan Otero,Extremo,-3 MD,p90,5812.91217806596,762.786701495147,1139.17102050781
Juan Otero,Extremo,-3 MD,p95,6126.87538811548,802.817181129703,1258.80859375
Juan Otero,Extremo,-5 MD,mean,4767.664021811469,609.2598906467081,879.7879409790049
Juan Otero,Extremo,-5 MD,median,4544.04330928864,592.9902440749674,771.5290527343755
Juan Otero,Extremo,-5 MD,max,6278.34343517695,849.728304834775,1526.79614257813
Juan Otero,Extremo,-5 MD,min,3206.3457145935,415.1571747369,399.3740234375
Juan Otero,Extremo,-5 MD,p75,5212.84173658295,632.408831092039,1071.57141113281
Juan Otero,Extremo,-5 MD,p90,5801.17948798786,716.390617873704,1202.77758789063
Juan Otero,Extremo,-5 MD,p95,6278.34343517695,849.728304834775,1526.79614257813
Juan Otero,Extremo,MD,mean,10221.358231160806,1256.012915042573,1778.5389237837364
Juan Otero,Extremo,MD,median,10678.99297892505,1316.789155446615,1772.4849243164049
Juan Otero,Extremo,MD,max,11606.3047588538,1536.12196175738,2322.29370117188
Juan Otero,Extremo,MD,min,5664.57035010382,716.281139155767,1078.24743652344
Juan Otero,Extremo,MD,p75,10975.7080218855,1377.71839601597,2049.67822265625
Juan Otero,Extremo,MD,p90,11045.7347681246,1395.88403076744,2173.41357421875
Juan Otero,Extremo,MD,p95,11382.8516172118,1422.74931523526,2185.22827148438
Juan Otero,Extremo,-1 MD,mean,2957.91084141991,386.680407215318,475.9852453613283
Juan Otero,Extremo,-1 MD,median,2994.2751170256,383.0584403493,457.401550292969
Juan Otero,Extremo,-1 MD,max,3633.90132072027,495.128485886966,719.619567871094
Juan Otero,Extremo,-1 MD,min,2312.69797106547,266.295807493123,298.476226806641
Juan Otero,Extremo,-1 MD,p75,3230.86009320286,416.29158057319,556.14794921875
Juan Otero,Extremo,-1 MD,p90,3527.63448999355,473.794516281831,619.888732910156
Juan Otero,Extremo,-1 MD,p95,3539.85534202453,476.838731995123,689.977478027344
Haissem Hassan,Delantero,-4 MD,mean,6439.297558767397,763.7842135846485,1366.5555379231796
Haissem Hassan,Delantero,-4 MD,median,6778.67947142196,817.793175056987,1427.59594726563
Haissem Hassan,Delantero,-4 MD,max,8382.34677541024,940.453379709769,2395.59985351563
Haissem Hassan,Delantero,-4 MD,min,3987.27848789451,475.624477808725,516.653442382813
Haissem Hassan,Delantero,-4 MD,p75,7377.55776119929,914.315826217738,1684.32348632813
Haissem Hassan,Delantero,-4 MD,p90,8267.27882710484,928.544211206311,1739.26708984375
Haissem Hassan,Delantero,-4 MD,p95,8267.27882710484,928.544211206311,1739.26708984375
Haissem Hassan,Delantero,+1 MD,mean,3601.370089328537,443.1011032261095,659.9109102884934
Haissem Hassan,Delantero,+1 MD,median,4050.46528489089,586.7665838902985,628.7640075683595
Haissem Hassan,Delantero,+1 MD,max,5777.88448218973,854.126830253625,1159.10925292969
Haissem Hassan,Delantero,+1 MD,min,1497.9411223208049,33.405636697151195,254.28572591145834
Haissem Hassan,Delantero,+1 MD,p75,4928.18721282104,692.679787487578,934.228149414063
Haissem Hassan,Delantero,+1 MD,p90,5354.37623255461,710.936131192197,940.358093261719
Haissem Hassan,Delantero,+1 MD,p95,5777.88448218973,854.126830253625,1159.10925292969
Haissem Hassan,Delantero,-2 MD,mean,3493.1809818158813,371.14886493172736,459.06333923339844
Haissem Hassan,Delantero,-2 MD,median,3571.11852072531,373.501648285165,499.661376953125
Haissem Hassan,Delantero,-2 MD,max,6230.49727812574,652.492255377048,1088.80029296875
Haissem Hassan,Delantero,-2 MD,min,2293.0045514012,209.763958709052,128.513336181641
Haissem Hassan,Delantero,-2 MD,p75,3751.66926312457,436.29930682815,581.897094726563
Haissem Hassan,Delantero,-2 MD,p90,4184.39852003955,458.002224525748,661.203430175781
Haissem Hassan,Delantero,-2 MD,p95,4558.7994001146,504.39119318552,771.8916015625
Haissem Hassan,Delantero,+2 MD,mean,3510.0132886106417,441.60435507146116,600.5043116978237
Haissem Hassan,Delantero,+2 MD,median,3245.8940350693,420.033368164999,525.356079101563
Haissem Hassan,Delantero,+2 MD,max,5013.21173305167,652.699833327911,989.77880859375
Haissem Hassan,Delantero,+2 MD,min,3127.92960180978,346.419019995809,440.157867431641
Haissem Hassan,Delantero,+2 MD,p75,3510.30900816532,490.974945511007,718.908203125
Haissem Hassan,Delantero,+2 MD,p90,3510.30900816532,490.974945511007,718.908203125
Haissem Hassan,Delantero,+2 MD,p95,5013.21173305167,652.699833327911,989.77880859375
Haissem Hassan,Delantero,-3 MD,mean,5846.749380044099,693.7791629915563,1276.4792480468755
Haissem Hassan,Delantero,-3 MD,median,5982.691069164785,694.5102317824014,1239.89904785156
Haissem Hassan,Delantero,-3 MD,max,7386.58552028867,860.371100675335,1882.08569335938
Haissem Hassan,Delantero,-3 MD,min,4261.81320805389,502.671567515525,844.121459960938
Haissem Hassan,Delantero,-3 MD,p75,6290.12567276553,752.491502767491,1413.38037109375
Haissem Hassan,Delantero,-3 MD,p90,6714.17368021151,841.634109770002,1556.70166015625
Haissem Hassan,Delantero,-3 MD,p95,7255.67853110227,850.117690287666,1666.0908203125
Haissem Hassan,Delantero,-5 MD,mean,5346.5468506362395,686.436669710922,990.9351806640645
Haissem Hassan,Delantero,-5 MD,median,5297.03031282477,702.339388823436,1059.52203369141
Haissem Hassan,Delantero,-5 MD,max,6626.30424920589,748.367048333604,1337.69921875
Haissem Hassan,Delantero,-5 MD,min,3829.0048585902,541.885434906042,599.324829101563
Haissem Hassan,Delantero,-5 MD,p75,5891.02014751305,728.727042015591,1089.26000976563
Haissem Hassan,Delantero,-5 MD,p90,6098.31886192394,740.726201942947,1108.21960449219
Haissem Hassan,Delantero,-5 MD,p95,6626.30424920589,748.367048333604,1337.69921875
Haissem Hassan,Delantero,MD,mean,9252.1031370531,1072.3822164324122,1930.927731600676
Haissem Hassan,Delantero,MD,median,9384.706168176559,1090.044177256805,2048.6649169921902
Haissem Hassan,Delantero,MD,max,16019.9048319425,1738.45455834967,2790.77099609375
Haissem Hassan,Delantero,MD,min,3188.45757811776,415.726403287502,681.019470214844
Haissem Hassan,Delantero,MD,p75,10699.0969681116,1248.83557098716,2228.8115234375
Haissem Hassan,Delantero,MD,p90,12066.611577904,1404.55768833841,2433.1064453125
Haissem Hassan,Delantero,MD,p95,12593.9699785254,1589.49489640538,2551.87109375
Haissem Hassan,Delantero,-1 MD,mean,3348.1416589962646,408.07250431627176,631.8710968017579
Haissem Hassan,Delantero,-1 MD,median,3253.51825445503,406.376678198658,604.440124511719
Haissem Hassan,Delantero,-1 MD,max,4721.79489047302,540.921096377821,1080.5419921875
Haissem Hassan,Delantero,-1 MD,min,2570.82665119133,256.593615555426,209.781845092773
Haissem Hassan,Delantero,-1 MD,p75,3596.03984389265,454.567750185912,695.071533203125
Haissem Hassan,Delantero,-1 MD,p90,4075.83584453911,474.85557285954,797.335876464844
Haissem Hassan,Delantero,-1 MD,p95,4312.14305472762,478.421893188393,911.360473632813
